ARREST_PD_ DEPT,RACE,ARREST_DATE_TIME,ARREST_LOCATION,CHARGE,,,
BPD,BLACK HISPANIC,10/30/12 17:30,Morton/Norfolk St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,10/30/12 21:21,Centre St / Lamartine St,Distribution of Class A,,,
BPD,WHITE NON-HISPANIC,10/30/12 21:21,Centre St / Lamartine St,Possession of Class B,,,
BPD,WHITE HISPANIC,10/31/12 2:05,Scotia St,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,10/31/12 11:00,Neponset Av,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,10/31/12 11:00,Neponset Av,"Class A, 14-27 grams",,,
BPD,WHITE NON-HISPANIC,10/31/12 11:00,Neponset Av,"Knowingly being present, Class A",,,
BPD,WHITE NON-HISPANIC,10/31/12 11:28,Albany St/ Mass Av,"Class A, 14-27 grams",,,
BPD,BLACK NON-HISPANIC,10/31/12 11:28,Northampton St/ Albany St,Distribution of Class C,,,
ARREST_PD_ DEPT,RACE,ARREST_DATE_TIME,ARREST_LOCATION,Distribution of Class C,,,
BPD,BLACK HISPANIC,10/31/12 12:40,Cunard Way,CHARGE,,,
BPD,BLACK NON-HISPANIC,10/31/12 13:22,Charlame Ct,"Class A, 200 grams or more, Within 100' Play Ground",,,
BPD,BLACK HISPANIC,10/31/12 14:24,Amer. Legion Hy/Blue Hill Ave,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,10/31/12 15:40,Bennington St,Possession of Class A,,,
BPD,BLACK HISPANIC,10/31/12 16:40,Vfw Parkway,Possession of Class B,,,
BPD,BLACK HISPANIC,10/31/12 16:40,Vfw Parkway,Distribution of Class A,,,
BPD,BLACK NON-HISPANIC,10/31/12 19:36,Martin Luther King Bl,Distribution of Class A,,,
BPD,WHITE HISPANIC,11/1/12 1:00,Lincoln St,Distribution of Class A,,,
BPD,WHITE NON-HISPANIC,11/1/12 7:55,Commonwealth Ave/ Harvard Ave.,Possession of Class B,,,
BPD,WHITE HISPANIC,11/1/12 12:00,Washington St,Possession of Class B,,,
BPD,WHITE HISPANIC,11/1/12 12:40,Dudley St,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE HISPANIC,11/1/12 12:51,Flaherty Wy,"Distribution of Class C, Within 1000' School Zone",,,
BPD,BLACK NON-HISPANIC,11/1/12 15:30,Washington St,Distribution of Class A,,,
BPD,BLACK NON-HISPANIC,11/1/12 15:30,Boylston St,Distribution of Class B,,,
BPD,BLACK NON-HISPANIC,11/1/12 15:30,Boylston St,"Distribution of Class B, Within 1000' School Zone",,,
BPD,WHITE NON-HISPANIC,11/1/12 17:20,Washington St,"Distribution of Class B, Within 1000' School Zone",,,
BPD,WHITE NON-HISPANIC,11/1/12 17:59,Columbia Rd/Dorchester Av,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,11/1/12 18:00,Dorchester.Ave,Possession of Class B,,,
BPD,BLACK HISPANIC,11/1/12 18:15,Causeway,Distribution of Class D,,,
BPD,WHITE NON-HISPANIC,11/1/12 20:00,Ridgecrest Dr/Washington St,Possession of Class A,,,
BPD,WHITE HISPANIC,11/1/12 22:04,Quincy St/Drayton Av,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,11/2/12 1:15,Medford St,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,11/2/12 1:38,Blue Hill Ave/ Intervale St,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,11/2/12 10:45,Shirley St,"Poss. W/I to Distribute, Class B",,,
BPD,BLACK NON-HISPANIC,11/2/12 11:15,Melnea Cass Blvd/ Mass Ave,"Poss. W/I to Distribute, Class D, Within 1000' School Zone",,,
BPD,BLACK NON-HISPANIC,11/2/12 12:00,Heath St,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,11/2/12 13:30,Border St,"Poss. W/I to Distribute, Class B",,,
BPD,BLACK NON-HISPANIC,11/2/12 14:04,Columbia Rd,Possession of Class C,,,
BPD,BLACK NON-HISPANIC,11/2/12 14:53,Bowdoin St/Henry St,"Distribution of Class B, Within 1000' School Zone",,,
BPD,BLACK NON-HISPANIC,11/2/12 15:30,Wildwood St,Distribution of Class B,,,
BPD,WHITE HISPANIC,11/2/12 16:28,Metropolitan Ave/River St,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE NON-HISPANIC,11/2/12 17:15,St Botolph Street,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,11/2/12 18:13,Washington St,Possession of Class E,,,
BPD,WHITE NON-HISPANIC,11/2/12 18:13,Washington St,"Distribution of Class B, Within 1000' School Zone",,,
BPD,WHITE HISPANIC,11/2/12 18:22,Dacia St/Dewey St,"Distribution of Class B, Within 1000' School Zone",,,
BPD,BLACK NON-HISPANIC,11/2/12 19:18,Walnut Ave/Warren St,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE NON-HISPANIC,11/3/12 9:15,Buttonwood St,Distribution of Class D,,,
BPD,WHITE NON-HISPANIC,11/3/12 17:30,Tremont St/West St,"Poss. W/I to Distribute, Class C",,,
BPD,BLACK HISPANIC,11/3/12 22:08,Lawrence Av,"Distribution of Class D, Within100' Play Ground",,,
ARREST_PD_ DEPT,RACE,ARREST_DATE_TIME,ARREST_LOCATION,"Class A, 14-27 grams",,,
BPD,WHITE NON-HISPANIC,11/4/12 1:00,Dudley St @ Vine St,CHARGE,,,
BPD,WHITE NON-HISPANIC,11/4/12 1:10,Dudley St @ Vine St,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE NON-HISPANIC,11/4/12 13:30,Washington St / Essex St,Possession of Class B,,,
BPD,WHITE HISPANIC,11/5/12 8:00,Maverick St.,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,11/5/12 12:06,Carrolton Rd,Possession of Class D,,,
BPD,WHITE NON-HISPANIC,11/5/12 13:00,E 7Th St,"Poss. W/I to Distribute, Class D",,,
BPD,BLACK NON-HISPANIC,11/5/12 13:10,Washington Street,"Poss. W/I to Distribute, Class B",,,
BPD,BLACK NON-HISPANIC,11/5/12 13:40,Hammond St/ Shawmut Av,"Poss. W/I to Distribute, Class A",,,
BPD,WHITE NON-HISPANIC,11/5/12 16:30,Vfw,"Distribution of Class D, Within100' Play Ground",,,
BPD,BLACK NON-HISPANIC,11/5/12 18:13,Dudley St,"Poss. W/I to Distribute, Class D",,,
BPD,BLACK NON-HISPANIC,11/5/12 18:30,Shawmut Ave/Herald St,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,11/5/12 18:30,Shawmut Ave/Herald St,Distribution of Class B,,,
BPD,BLACK NON-HISPANIC,11/5/12 18:31,Julian St/Judson St,Distribution of Class B,,,
BPD,BLACK NON-HISPANIC,11/5/12 19:45,Centre St/ Columbus Ave,"Poss. W/I to Distribute, Class D",,,
BPD,BLACK NON-HISPANIC,11/5/12 20:07,Winthrop St,Distribution of Class D,,,
BPD,WHITE HISPANIC,11/5/12 21:02,North/Frontage Road,"Distribution of Class B, Within 1000' School Zone",,,
BPD,WHITE HISPANIC,11/5/12 21:02,North/Frontage Road,Distribution of Class A,,,
BPD,WHITE HISPANIC,11/5/12 21:02,North/Frontage Road,Distribution of Class A,,,
BPD,WHITE NON-HISPANIC,11/5/12 21:02,Mass Ave/Westland Ave,"Knowingly being present, Class A",,,
BPD,BLACK NON-HISPANIC,11/6/12 0:40,Gainsborough St @ Huntingto,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,11/6/12 4:00,Washington St @ Dudley St,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE NON-HISPANIC,11/6/12 4:00,Washington St @ Dudley St,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,11/6/12 7:00,Wildwood St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,11/7/12 13:05,Albany St,Possession of Class B,,,
BPD,BLACK HISPANIC,11/7/12 13:20,Parker St,Possession of Class E,,,
BPD,BLACK NON-HISPANIC,11/7/12 13:52,Chauncy St / Harrison Ext,Possession of Class A,,,
BPD,BLACK HISPANIC,11/7/12 14:08,Essex St / Harrison Ave,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE HISPANIC,11/7/12 14:08,Essex St./ Harrison Ave,"Distribution of Class A, Within 1000' School Zone",,,
BPD,BLACK NON-HISPANIC,11/7/12 16:50,Vfw Py,Possession of Class A,,,
BPD,BLACK HISPANIC,11/7/12 17:58,Hammond Street,Distribution of Class C,,,
BPD,BLACK NON-HISPANIC,11/8/12 8:22,Faneuil St,Distribution of Class D,,,
BPD,BLACK NON-HISPANIC,11/8/12 10:01,Boylston Street,"Class B, 14-27 grams, Within 1000' School Zone",,,
BPD,BLACK NON-HISPANIC,11/8/12 11:30,Bradeen,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,11/8/12 14:00,Montgomery St And Dartmouth St,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,11/8/12 14:05,Cambridge St/Dustin St,Possession of Class A,,,
BPD,WHITE HISPANIC,11/8/12 14:20,Essex St / Washington St,"Distribution of Class B, Within 1000' School Zone",,,
BPD,BLACK NON-HISPANIC,11/8/12 16:48,Lagrange St/Tamworth St,Possession of Class E,,,
BPD,WHITE NON-HISPANIC,11/8/12 16:48,Lagrange St/Tamworth St,Distribution of Class B,,,
BPD,WHITE NON-HISPANIC,11/8/12 16:48,Lagrange St/Tamworth St..,Possession of Class B,,,
ARREST_PD_ DEPT,RACE,ARREST_DATE_TIME,ARREST_LOCATION,"Poss. W/I to Distribute, Class E, Within 1000' School Zone",,,
BPD,WHITE NON-HISPANIC,11/8/12 18:27,Bennington Street,CHARGE,,,
BPD,WHITE NON-HISPANIC,11/8/12 18:27,Bennington Street,"Poss. W/I to Distribute, Class E",,,
BPD,WHITE NON-HISPANIC,11/9/12 2:40,Sydney St,Distribution of Class C,,,
BPD,BLACK NON-HISPANIC,11/9/12 10:15,Meridian St,Possession of Class B,,,
BPD,WHITE HISPANIC,11/9/12 11:45,Harrison Ave /East Springfield,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE HISPANIC,11/9/12 11:45,Harrison Ave East Springfield,Distribution of Class A,,,
BPD,WHITE NON-HISPANIC,11/9/12 12:51,Cambridge St / Court St,Distribution of Class A,,,
BPD,BLACK NON-HISPANIC,11/9/12 17:00,Harrison Ave/Berkeley St,"Poss. W/I to Distribute, Class B, Within 1000' School Zone",,,
BPD,BLACK NON-HISPANIC,11/9/12 17:36,Carmen St,Distribution of Class B,,,
BPD,BLACK HISPANIC,11/10/12 4:10,Columbia Rd,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE HISPANIC,11/10/12 10:00,E. Eighth,"Poss. W/I to Distribute, Class D",,,
BPD,BLACK NON-HISPANIC,11/10/12 12:50,Maryknoll St,Possession of Class B,,,
BPD,WHITE HISPANIC,11/10/12 17:47,Greenville St,"Poss. W/I to Distribute, Class B",,,
BPD,BLACK NON-HISPANIC,11/10/12 18:14,Bluehill Ave,Possession of Class A,,,
BPD,BLACK HISPANIC,11/10/12 18:47,George/E Cottage Sts,"Poss. W/I to Distribute, Class A",,,
BPD,BLACK NON-HISPANIC,11/11/12 4:09,St James St,Distribution of Class A,,,
BPD,WHITE NON-HISPANIC,11/11/12 10:31,Morrissey Bld,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,11/11/12 10:31,Morrissey Bld,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,11/11/12 10:31,Morrissey Bld,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE NON-HISPANIC,11/11/12 10:31,Morrissey Blk,Possession of Class A,,,
BPD,BLACK HISPANIC,11/11/12 16:07,Dyer St,Possession of Class E,,,
BPD,BLACK NON-HISPANIC,11/11/12 19:15,Shawmut Ave,"Class B, 100-199 grams",,,
BPD,BLACK NON-HISPANIC,11/11/12 21:10,Normandy St/Creston St,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,11/12/12 12:15,Ruggles St/ Washington St,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE NON-HISPANIC,11/12/12 18:00,Harrison Ave/Palmer Street,Distribution of Class D,,,
BPD,WHITE HISPANIC,11/12/12 18:01,Bowdoin Street,Distribution of Class B,,,
BPD,WHITE NON-HISPANIC,11/12/12 18:01,Bowdoin Street,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,11/12/12 19:56,Shawmut / E. Berkeley,"Knowingly being present, Class A",,,
BPD,BLACK NON-HISPANIC,11/13/12 17:25,Tremont Street,Distribution of Class B,,,
BPD,BLACK NON-HISPANIC,11/13/12 17:57,Taber/Warren.St,"Poss. W/I to Distribute, Class C, Within 100' Play Ground",,,
BPD,BLACK HISPANIC,11/13/12 20:00,Vfw Py,Distribution of Class B,,,
BPD,WHITE NON-HISPANIC,11/13/12 22:30,Charles St,Distribution of Class D,,,
BPD,WHITE HISPANIC,11/14/12 10:05,Talbot Av/Washington St,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,11/14/12 15:10,City Hall Plaza,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE NON-HISPANIC,11/14/12 15:28,Tremont St,"Poss. W/I to Distribute, Class E, Within 1000' School Zone",,,
BPD,BLACK NON-HISPANIC,11/14/12 16:58,Harrsion Ave/Shabazz Way,Distribution of Class D,,,
BPD,BLACK NON-HISPANIC,11/14/12 17:34,Cummins/River,"Poss. W/I to Distribute, Class D, Within 1000' School Zone",,,
BPD,BLACK NON-HISPANIC,11/14/12 21:08,Talbot Av,"Poss. W/I to Distribute, Class D",,,
BPD,BLACK NON-HISPANIC,11/15/12 1:18,Warren St,"Poss. W/I to Distribute, Class D, Within 1000' School Zone",,,
ARREST_PD_ DEPT,RACE,ARREST_DATE_TIME,ARREST_LOCATION,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE NON-HISPANIC,11/15/12 2:25,Boylston,CHARGE,,,
BPD,WHITE NON-HISPANIC,11/15/12 3:45,Boylston,Possession of Class E,,,
BPD,BLACK HISPANIC,11/15/12 6:00,B Street,Possession of Class E,,,
BPD,WHITE NON-HISPANIC,11/15/12 6:00,West Seventh St,Distribution of Class A,,,
BPD,BLACK NON-HISPANIC,11/15/12 6:00,Columbia Rd,Distribution of Class A,,,
BPD,BLACK HISPANIC,11/15/12 6:00,Fairlawn Av,"Poss. W/I to Distribute, Class A",,,
BPD,WHITE NON-HISPANIC,11/15/12 6:00,Crowley Rogers Way,Distribution of Class A,,,
BPD,WHITE HISPANIC,11/15/12 6:00,West 7Th St,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE HISPANIC,11/15/12 6:00,West Seventh Street,Distribution of Class A,,,
BPD,WHITE HISPANIC,11/15/12 6:00,West Seventh Street,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE HISPANIC,11/15/12 6:00,West Seventh Street,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE NON-HISPANIC,11/15/12 6:00,Dallesio Court,"Poss. W/I to Distribute, Class A",,,
BPD,BLACK NON-HISPANIC,11/15/12 6:00,W 7Th St,Distribution of Class A,,,
BPD,WHITE NON-HISPANIC,11/15/12 6:00,B Street,"Poss. W/I to Distribute, Class D",,,
BPD,BLACK HISPANIC,11/15/12 9:19,Akron St,Distribution of Class A,,,
BPD,WHITE HISPANIC,11/15/12 10:49,Shawmut Avenue,Distribution of Class A,,,
BPD,WHITE HISPANIC,11/15/12 11:34,Blue Hill Ave,Distribution of Class A,,,
BPD,WHITE HISPANIC,11/15/12 11:45,Devon St,Distribution of Class B,,,
BPD,WHITE HISPANIC,11/15/12 12:14,Centre St/ Spring Pk Av,"Poss. W/I to Distribute, Class B",,,
BPD,BLACK NON-HISPANIC,11/15/12 12:54,Tremont St,"Class B, 14-27 grams",,,
BPD,BLACK NON-HISPANIC,11/15/12 13:35,Wellington Hill St/Ormond St,Possession of Class D,,,
BPD,BLACK NON-HISPANIC,11/15/12 20:20,Centre St / Lamartine St,Distribution of Class B,,,
BPD,BLACK NON-HISPANIC,11/15/12 22:12,Oakland St/Thornton St,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE NON-HISPANIC,11/16/12 1:52,Franklin St/Oliver St,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE NON-HISPANIC,11/16/12 9:15,Warren St,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,11/16/12 10:06,Walk Hill St,Possession of Class E,,,
BPD,WHITE HISPANIC,11/16/12 11:20,East Broadway,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,11/16/12 11:29,Stoughton St,Distribution of Class A,,,
BPD,WHITE NON-HISPANIC,11/16/12 12:15,Waverly St,Distribution of Class B,,,
BPD,WHITE NON-HISPANIC,11/16/12 12:25,W Broadway,"Class B, 28-99 grams",,,
BPD,BLACK NON-HISPANIC,11/16/12 13:40,Blue Hill Avenue,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,11/16/12 15:40,Talbot Ave,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,11/16/12 16:05,Hano St/Penniman Rd,"Poss. W/I to Distribute, Class B, Within 1000' School Zone",,,
BPD,WHITE HISPANIC,11/16/12 19:18,Bardwell St / South St,"Poss. W/I to Distribute, Class B, Within 100' Play Ground",,,
BPD,WHITE HISPANIC,11/16/12 19:23,Chelsea St And Porter St,"Poss. W/I to Distribute, Class D, Within 1000' School Zone",,,
BPD,WHITE NON-HISPANIC,11/17/12 11:49,Brookside Ave,"Class B, 100-199 grams, Within 100' Play Ground",,,
BPD,BLACK HISPANIC,11/17/12 11:49,Atherton St/Washington St,Possession of Class A,,,
BPD,WHITE HISPANIC,11/17/12 12:00,Faneuil St,Distribution of Class A,,,
BPD,WHITE NON-HISPANIC,11/17/12 14:55,Vfw Py,Distribution of Class A,,,
ARREST_PD_ DEPT,RACE,ARREST_DATE_TIME,ARREST_LOCATION,Distribution of Class D,,,
BPD,BLACK HISPANIC,11/17/12 16:30,Neptune Rd & Saratoga St,CHARGE,,,
BPD,BLACK NON-HISPANIC,11/17/12 17:51,Washington St,"Poss. W/I to Distribute, Class B",,,
BPD,BLACK NON-HISPANIC,11/17/12 18:51,Nightingale Street,Distribution of Class D,,,
BPD,WHITE HISPANIC,11/17/12 18:56,Commonwealth Av,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE HISPANIC,11/18/12 18:14,Regent St/Rock St,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,11/19/12 1:13,Columbus Ave/ Weld St,"Poss. W/I to Distribute, Class D",,,
BPD,BLACK NON-HISPANIC,11/19/12 2:30,Morton At Norfolk St,"Poss. W/I to Distribute, Class D",,,
BPD,BLACK NON-HISPANIC,11/19/12 10:16,Norfolk St,"Poss. W/I to Distribute, Class D",,,
BPD,BLACK NON-HISPANIC,11/19/12 13:28,Pearl St/Pleasant St,Distribution of Class B,,,
BPD,WHITE NON-HISPANIC,11/19/12 18:43,Lawley St,Distribution of Class D,,,
BPD,BLACK NON-HISPANIC,11/19/12 18:47,Montgomery.St,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,11/19/12 18:50,Dunstable St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,11/19/12 19:35,Dorsett St,"Poss. W/I to Distribute, Class A",,,
BPD,WHITE NON-HISPANIC,11/19/12 19:35,Dorsett St,"Class A, 28-99 grams, Within 1000' School Zone",,,
BPD,BLACK NON-HISPANIC,11/19/12 21:00,Tremont/Temple Pl.,"Class A, 28-99 grams, Within 1000' School Zone",,,
BPD,BLACK NON-HISPANIC,11/19/12 22:00,Mildred Ave,"Poss. W/I to Distribute, Class D, Within 1000' School Zone",,,
BPD,BLACK HISPANIC,11/20/12 9:30,Vfw Py,Distribution of Class B,,,
BPD,WHITE NON-HISPANIC,11/20/12 12:07,Boylston Street,"Poss. W/I to Distribute, Class D, Within 1000' School Zone",,,
BPD,WHITE NON-HISPANIC,11/20/12 14:52,Tremont St / West St,Possession of Class C,,,
BPD,WHITE NON-HISPANIC,11/20/12 15:46,Chelsea/Putnum Street,"Distribution of Class C, Within 100' Play Ground",,,
BPD,BLACK NON-HISPANIC,11/20/12 16:00,Chelsea/Putnam,"Poss. W/I to Distribute, Class B",,,
BPD,BLACK NON-HISPANIC,11/20/12 17:05,V F W Pky,Distribution of Class B,,,
BPD,BLACK NON-HISPANIC,11/20/12 17:58,Northampton Street,"Poss. W/I to Distribute, Class B",,,
BPD,BLACK NON-HISPANIC,11/20/12 18:57,Walford Way,Distribution of Class B,,,
BPD,BLACK NON-HISPANIC,11/20/12 21:24,Columbia/Oldsfield Rd,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,11/20/12 22:30,Blue Hill Ave/Pasadena Rd,"Poss. W/I to Distribute, Class D, Within 1000' School Zone",,,
BPD,ASIAN,11/20/12 23:00,Edwin St,Possession of Class B,,,
BPD,WHITE HISPANIC,11/21/12 2:49,Columbus Ave/ Weld Ave,Distribution of Class D,,,
BPD,BLACK NON-HISPANIC,11/21/12 4:30,George St,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,11/21/12 9:32,Washington St,"Poss. W/I to Distribute, Class A",,,
BPD,BLACK NON-HISPANIC,11/21/12 11:48,Boylston Street,Possession of Class E,,,
BPD,BLACK HISPANIC,11/21/12 12:00,Washington St/Travler Street,Distribution of Class B,,,
BPD,BLACK HISPANIC,11/21/12 14:40,Walk Hill Street,Distribution of Class B,,,
BPD,WHITE HISPANIC,11/21/12 15:30,Williams St,Distribution of Class A,,,
BPD,WHITE NON-HISPANIC,11/21/12 18:07,Harvard St/Harvard Pk,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,11/21/12 20:19,Carmel St,Possession of Class C,,,
BPD,BLACK NON-HISPANIC,11/22/12 2:07,Stoughton Ter/ Windemere Rd,Distribution of Class D,,,
BPD,BLACK NON-HISPANIC,11/22/12 14:50,Harrison Av,Distribution of Class D,,,
BPD,BLACK NON-HISPANIC,11/23/12 0:55,Georgia St/Hartwell St,Distribution of Class B,,,
ARREST_PD_ DEPT,RACE,ARREST_DATE_TIME,ARREST_LOCATION,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,11/23/12 9:45,Warren St,CHARGE,,,
BPD,WHITE NON-HISPANIC,11/23/12 10:35,American Legion Hy / Morton St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,11/23/12 15:30,Burrell St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,11/23/12 16:43,Blue Hill Av/Morton St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,11/23/12 18:00,O Street,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,11/23/12 18:50,Berkeley St/Washington St,Distribution of Class D,,,
BPD,BLACK NON-HISPANIC,11/23/12 19:55,Clare Ave,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,11/24/12 13:30,Centre St./ Lamartine,Possession of Class B,,,
BPD,WHITE HISPANIC,11/24/12 13:30,Centre St/ Lamartine,Possession of Class A,,,
BPD,WHITE HISPANIC,11/24/12 16:20,Glenway,Distribution of Class A,,,
BPD,WHITE HISPANIC,11/24/12 18:55,Grove St,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,11/24/12 18:55,Grove St.,"Knowingly being present, Class A",,,
BPD,BLACK NON-HISPANIC,11/25/12 11:27,Manadnock/Dudley,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,11/25/12 13:30,Annunciation Rd,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE NON-HISPANIC,11/25/12 18:00,Shawmut Av/ E Berkeley St,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,11/26/12 8:33,Pine St / Harrison Ave,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,11/26/12 8:47,Deering Road,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,11/26/12 9:21,Melnea Cass Blvd/Mass Av,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE NON-HISPANIC,11/26/12 9:45,Pleasant St,Distribution of Class E,,,
BPD,BLACK HISPANIC,11/26/12 11:10,D Street,Distribution of Class B,,,
BPD,BLACK NON-HISPANIC,11/26/12 11:45,Almont Street,Distribution of Class A,,,
BPD,WHITE NON-HISPANIC,11/26/12 17:20,Austin Street,"Poss. W/I to Distribute, Class D, Within 100' Play Ground",,,
BPD,WHITE NON-HISPANIC,11/26/12 17:20,Austin/Seminary,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,11/26/12 21:43,Crawford St/Elm Hill Av,Distribution of Class B,,,
BPD,BLACK HISPANIC,11/27/12 2:50,Columbia Rd/ Seaver St,"Poss. W/I to Distribute, Class A",,,
BPD,WHITE HISPANIC,11/27/12 10:50,Albany Street,Distribution of Class A,,,
BPD,WHITE HISPANIC,11/27/12 11:00,Massachusetts Ave,Distribution of Class B,,,
BPD,BLACK NON-HISPANIC,11/27/12 15:50,Boylston St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,11/27/12 15:50,Washington St,Distribution of Class B,,,
BPD,BLACK NON-HISPANIC,11/27/12 17:31,American Leg. Hy/Blue Hill Av,Possession of Class A,,,
BPD,WHITE HISPANIC,11/27/12 19:11,Danforth St,Distribution of Class A,,,
BPD,WHITE NON-HISPANIC,11/27/12 21:21,Washington St,Distribution of Class D,,,
BPD,WHITE NON-HISPANIC,11/28/12 11:30,Commonwealth/Harvard,"Distribution of Class D, Within 1000' School Zone",,,
BPD,BLACK NON-HISPANIC,11/28/12 13:24,Woodhaven St,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,11/28/12 14:14,Washington St,"Poss. W/I to Distribute, Class A",,,
BPD,BLACK NON-HISPANIC,11/28/12 14:40,Tamworth/Lagrange,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,11/28/12 15:00,Meridian St,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,11/28/12 15:00,Roseland/Welles Av,"Distribution of Class B, Within 1000' School Zone",,,
BPD,WHITE NON-HISPANIC,11/28/12 15:20,Meridian St,Possession of Class C,,,
ARREST_PD_ DEPT,RACE,ARREST_DATE_TIME,ARREST_LOCATION,"Poss. W/I to Distribute, Class B, Within 1000' School Zone",,,
BPD,BLACK HISPANIC,11/28/12 17:30,Carolina Ave / John A Andrew S,CHARGE,,,
BPD,BLACK NON-HISPANIC,11/29/12 1:45,Devon St/Normandy St,Distribution of Class A,,,
BPD,BLACK NON-HISPANIC,11/29/12 2:10,Long Island,"Poss. W/I to Distribute, Class B",,,
BPD,WHITE NON-HISPANIC,11/29/12 9:20,Comm Ave/ Harvard Ave,Possession of Class B,,,
BPD,BLACK NON-HISPANIC,11/29/12 11:01,Harrison Av,Possession of Class E,,,
BPD,WHITE HISPANIC,11/29/12 11:54,Beale St,Possession of Class A,,,
BPD,WHITE HISPANIC,11/29/12 11:54,Beale St,"Class A, 100-199 grams",,,
BPD,BLACK NON-HISPANIC,11/29/12 13:30,Vera Street,"Class A, 100-199 grams",,,
BPD,WHITE NON-HISPANIC,11/29/12 14:45,Surface/Pearl,"Poss. W/I to Distribute, Class D",,,
BPD,WHITE HISPANIC,11/29/12 15:20,Fuller Street,Possession of Class A,,,
BPD,WHITE NON-HISPANIC,11/29/12 15:20,Fuller Street,Distribution of Class A,,,
BPD,WHITE NON-HISPANIC,11/29/12 20:30,Grove @ Jeshurun,"Poss. W/I to Distribute, Class A",,,
BPD,WHITE NON-HISPANIC,11/29/12 20:30,Grove @ Jeshurun,Distribution of Class B,,,
BPD,WHITE HISPANIC,11/29/12 22:55,Tremont Street,Possession of Class B,,,
BPD,WHITE NON-HISPANIC,11/30/12 2:32,Kimball St,"Poss. W/I to Distribute, Class B",,,
BPD,BLACK NON-HISPANIC,11/30/12 7:15,Adams St,Possession of Class A,,,
BPD,BLACK NON-HISPANIC,11/30/12 11:01,Cummings Hwy,Possession of Class D,,,
